,CT002_ses1,CT003_ses1,CT004_ses1,CT005_ses1,CT007_ses1,CT008_ses1,CT010_ses1,CT012_ses1,CT013_ses1,CT015_ses1,CT016_ses1,CT017_ses1,CT018_ses1,CT020_ses1,CT021_ses1,CT023_ses1,CT024_ses1,CT025_ses1,CT026_ses1,CT027_ses1,CT028_ses1,CT029_ses1,CT030_ses1,CT032_ses1,CT033_ses1,CT034_ses1,CT035_ses1,CT039_ses1,CT041_ses1,CT042_ses1,CT043_ses1,CT046_ses1,CT051_ses1,CT056_ses1,CT057_ses1,CT062_ses1,CT065_ses1,NT002_ses1,NT003_ses1,NT005_ses1,NT006_ses1,NT007_ses1,NT010_ses1,NT013_ses1,NT015_ses1,NT016_ses1,NT017_ses1,NT019_ses1,NT020_ses1,NT025_ses1,NT026_ses1,NT027_ses1,NT028_ses1,NT029_ses1,NT030_ses1,NT031_ses1,NT032_ses1,NT033_ses1,NT035_ses1,NT036_ses1,NT038_ses1,NT039_ses1,NT040_ses1,NT041_ses1,NT042_ses1,NT043_ses1,NT044_ses1,NT047_ses1,NT048_ses1,NT049_ses1,NT051_ses1,NT052_ses1,NT053_ses1,NT055_ses1,NT056_ses1,NT057_ses1,NT059_ses1,NT060_ses1,NT063_ses1,NT065_ses1,NT066_ses1,NT067_ses1,NT068_ses1,NT069_ses1,NT074_ses1,NT075_ses1,NT078_ses1,NT080_ses1,NT081_ses1,NT082_ses1,NT087_ses1,NT088_ses1,NT090_ses1,NT093_ses1,NT096_ses1,NT100_ses1,NT106_ses1,NT112_ses1,NT113_ses1,NT114_ses1,NT118_ses1,NT119_ses1,NT121_ses1,NT124_ses1,NT125_ses1,NT126_ses1,NT131_ses1,NT132_ses1,NT134_ses1,NT135_ses1,NT137_ses1,NT138_ses1,NT142_ses1
CT016_ses1,2.439022920350515,2.143832464792241,2.291220474999253,2.2307156862396944,1.9778662236672946,2.1551006034546933,1.7502964955978348,1.9196041090762077,2.4484995599638464,2.791076380978553,0.0,2.432471918040345,2.2827875154353414,1.867076862332263,2.651844348626957,2.686789330605413,2.5348056677510997,2.1249564634968756,2.385729375244801,2.773056606929102,2.4303848303396305,1.8081094090482588,3.1191035454341747,2.578089361417848,2.0410995623779455,2.1316461941962728,2.2548358032891715,2.42689278793803,2.4487087216104295,2.0693577926348667,2.6162520487896197,2.198128189511429,2.421383854425913,2.1141916214640757,2.5009488836251226,2.94398865230326,2.6406996121531066,2.434928840089781,2.264954186773592,2.2307156862396904,1.6082090268138811,2.0168727115000533,2.148345116010668,2.7117916363054815,2.5329420581509936,3.3320009373125924e-08,2.237575720142239,1.8280315210217335,2.7555826100358223,1.8715251840438152,2.0683084821186704,2.9863206863319034,2.19695079757386,1.9105511170944443,1.9508780360549296,2.851964607870859,2.750439056507293,2.723272383186261,2.2548358032891715,1.9558119094875943,2.1828908463209955,2.2798555334163417,1.8739765817949372,2.0514951803817847,2.378816584210195,2.601056573927744,2.0807500325551356,3.32060503403198,2.96866521733061,2.120701573360318,1.552993106205668,1.7650943292832457,1.7286280668646137,2.021749483188747,1.9940788376899354,2.523804552483965,1.9917675860371096,1.7854471256831723,1.577535296378781,2.026346171680155,2.078111446414727,2.5335759823447748,2.714712992194768,2.469742488632156,2.159304174785533,3.415702477027837,1.6393823617264984,2.0384326686754215,2.2943471144807495,3.063965185234668,2.499828483516052,2.351675989229178,2.1058419042855943,2.095458056389091,1.9834763907204644,2.260012987941856,2.9962838572332715,2.5662710518636724,2.920878501850812,1.9601890344784771,2.14774788383074,2.280680233496983,2.244973477559576,2.609185520645715,2.7367474075361624,1.973774307463896,1.8518862509250507,2.1300594184938113,2.9995667065769194,2.4645914913997724,2.110319206458267,2.6351591602530737,1.9377762096228448
CT017_ses1,3.028948906280319,2.7598897188835054,2.874409618796956,3.0220947382075294,1.6252044978227094,2.439369892447591,2.0593255767354424,2.4591128859010056,2.4520569854742575,3.4368505945402656,2.432471918040345,0.0,1.7485144856003236,2.379460244807585,2.7714833458746604,2.781608055569462,2.4011150216695203,2.4377874772892727,2.6767212943493495,2.995102283748958,2.7239227294672372,2.238878040094863,3.0566784562529596,2.3539960682761105,2.6380130410828215,1.978314815344934,2.5745544608649533,2.7322744344652286,2.5781321823863217,2.567256732963328,2.835262542535229,2.3391007694548045,2.486912634273118,3.022986212608605,2.6102993562913475,3.1927559773202088,2.017863874373885,3.470380220763251,2.437237220578396,3.022094738207526,2.1756504835478707,2.702156806319342,2.339373110990027,3.1199014483432936,3.18601681284823,2.432471918040346,3.269525294194574,2.5174388604108078,2.7995108334160244,2.542433366186863,2.3138384628196618,2.954236546984943,2.0427252355832475,2.228394456912205,2.46525928940334,2.9467961856214218,3.0424466892103945,2.8139867014450313,2.5745544608649533,2.768505133723653,2.482488224968183,2.640905094459027,2.6583422131045578,2.6391107874862882,2.922090950454941,2.9846734059147226,3.0214232443831426,3.0659572273896076,2.3117787636856093,2.586864769314341,2.5928652994573795,2.6183120025025506,3.1580103897881977,2.514707831771805,3.434260473193316,2.15255386076302,2.391400099213261,1.827055401806353,2.9478453085243337,1.7219476683317851,1.9457847623071072,2.6429091749467846,2.7582051340526195,3.069120114700649,2.3982861610692514,3.410439520515942,2.2643665034661393,2.4956570989296183,2.2948481278416173,3.057707306889274,2.476203470333347,3.088484446195366,2.2961740581825842,2.304804180390829,2.8330413731813517,2.550421772946349,2.8844062743970746,3.25245246932749,2.1967455427872826,2.5287901863639144,2.8281629907263928,2.2347024776398494,2.475377679447319,2.6739920258517444,2.7459622059884,2.2796541908670376,2.6884936052230537,2.544409359502419,3.28871480265878,2.343630960471839,2.169105400763802,2.2182077690034836,2.5517893102876688
CT018_ses1,2.8434418247720554,2.1236726520450735,2.2546002126171665,2.688317517888706,1.975418937271212,2.404876511568245,1.9797466661728789,2.0172813250816275,1.948459746888686,3.102337598425774,2.2827875154353414,1.7485144856003236,0.0,1.943287665686763,2.6265469572165863,2.8885292338627906,2.158299265468117,2.5668771383132847,2.509722844582411,2.7290697770721604,2.529026564322898,2.4575204997491027,2.7052452755176417,2.5529649351850976,2.5982202975794846,1.8515162002027417,2.1983935220854853,2.698420552429117,2.39524328372802,2.722556083996286,2.5990098938819526,2.1112047175151663,2.327003535115426,2.2793383598107004,2.5074606667580195,2.9628021397230246,2.4416548556700564,2.894512764330576,1.8886649302966603,2.6883175178887098,1.907742748760006,2.2272962977532575,2.5374186325319785,2.785542438065677,3.1482894006348245,2.2827875154353414,2.8832460875060333,2.5858925834408493,2.755148466668948,2.495801773326801,2.214928823950231,2.6088414088781784,2.0366129974101894,1.8620781414073004,2.105027446383589,2.6701169671419196,3.063736688272744,2.6355883570667835,2.1983935220854853,2.0600538158401975,2.171689457821191,2.6098234362115007,2.1755442199169934,2.5193001243113975,2.2916270822368046,2.6999196607289804,2.481912682540891,2.9009800634194796,2.945687607576305,2.387411777159943,2.5060462389186924,2.5672920758571034,2.7729554592167873,1.9768259296318782,2.878320770552811,2.0891331781791296,2.1984894387012943,1.7879680344629478,2.4116229438478127,1.847023166139161,2.2278795489218948,2.200144994977042,2.7605796026485843,2.7178797291052423,2.662174964388636,3.4830140206272335,2.012856648237128,2.5611211311557978,2.3888726976986727,2.9888739678711835,2.450785520597774,2.611272363080951,2.3468862548814764,1.980307214023161,2.343450571668618,2.1340386181500577,2.6163470734625824,2.740797344264604,2.4083379437417176,2.180477840318644,2.4338200133388455,2.176256971188537,2.243076822579177,2.309951763597598,2.690137754170508,2.1575289682159253,2.031515611413557,2.042151710870139,3.094468471966294,2.187386417475098,2.263408366687001,2.050450926902997,2.3866015183100044
CT020_ses1,2.358334714756363,2.1525676497754533,1.82817140533556,2.02778083345674,2.0140048080073516,2.205261626345798,2.2554161160662773,1.7864615216354733,2.085374753681627,3.4510535891555643,1.867076862332263,2.379460244807585,1.943287665686763,0.0,2.291987230400918,2.6984596177524227,1.994833772589446,2.020219351399198,1.8128862428482089,1.9968428066911372,2.0697225907196652,2.2472477358117966,2.5121338566125786,2.013268772102238,1.959607637529514,1.6028908145697267,1.5887555625764043,2.418282954822914,1.8542847904665294,2.092889061585144,1.9380944117484757,1.9538875343545685,1.8884794288545463,2.1826870575743396,1.8405179127993987,2.8035490304690684,2.573264664526914,2.9898502310754393,2.225203830373112,2.0277808334567413,1.6422850328440302,2.510199845984914,2.1437472554812285,3.176608813328038,2.6408988618161238,1.8670768623322647,2.3282693454053307,2.4853171430749046,2.479835038360092,2.3343434577718774,2.2866214872683472,2.418806860342123,2.1352546410969246,1.8370922287717872,2.0101255065285417,2.5762461930216776,2.336509737024569,2.2732568774108723,1.5887555625764043,1.4250887008983315,1.9702308412353318,2.566656880308308,1.9376662731980028,1.53232868963207,2.299482413224051,2.74739998152754,2.323431438072094,2.8263656859260418,2.8914158568408466,1.9718342489036478,2.5469824921580337,2.4090069560411242,2.6109259528384827,1.5608403263738362,3.0515864429565407,2.0679643828128573,2.023190711088227,2.150871761377501,1.8286924163084721,1.9509164807485853,2.428941259198365,2.2733013623864413,2.3408488623018586,2.310896828084562,2.2966402995026383,3.0706441320079203,1.5123015326236635,2.0796779269946764,2.7032584706756495,2.697900071163749,1.9615718338444847,2.1757910843369648,2.15150549249639,1.7729637186845513,1.9818296339313084,2.0022925182455578,2.427874312929529,2.0809273903917074,2.4169485369124435,1.7956843134604563,2.3142555122926964,2.271084635069593,1.8243381509871126,2.3347093029006896,2.2157735441392896,1.4886859141799331,1.7589554213047904,2.2734085442152954,2.9220051110419503,2.090486760594206,1.8602457584588852,2.190770683754466,1.9569508684525212
CT021_ses1,2.366184410983857,2.83898775257591,2.1135550725600853,3.0587557016160165,2.635236276741067,2.419059266671006,2.5966243113003586,2.0739188171743086,2.7600346707835426,3.920467590104529,2.651844348626957,2.7714833458746604,2.6265469572165863,2.291987230400918,0.0,2.525522164514405,1.930050798587,3.1492049441649974,2.419858844503338,1.8897970853046886,2.6646789694183646,2.4999587014765763,2.363138351393916,1.605893049367993,1.9447072548530628,2.7444962045820103,2.311107512441599,2.0074738567593937,1.832270832348984,2.476021492306318,1.7431532951427744,3.0526795550145405,2.1898885519114306,2.0704956693589014,1.989526003914122,2.4224996840118878,2.453514251475512,3.7029846244386717,2.692839712784162,3.0587557016160174,2.6062982430791837,3.1260437689450056,2.1182529610956067,3.4560980411201236,2.5891717904527343,2.6518443486269545,3.1345112313379215,2.623032345082312,2.33421634549275,2.795990427253969,2.925803937512076,2.506388386497531,2.145608629028306,2.0212543465618267,2.271706769749856,2.1470023424869353,2.8963955845519176,2.4315888372190684,2.311107512441599,2.482885053360887,2.5713115984214245,2.3100084003809758,2.689682384772971,2.2990572046746522,2.5017467301423504,2.9814519172665133,2.700261916332318,2.012991765063973,2.8451054393083166,2.2319327244797034,3.0602350541138095,3.1285298042455074,3.254659739244797,2.690521258267638,3.5125336104103893,2.6745378387461134,2.5947812349898447,2.667850780643605,2.455911407382827,2.2219294357142503,2.6819375189387245,2.827641100454745,1.6471965306717935,1.8433253289734388,3.1023213704158477,2.6687206188750774,1.8383567873535445,2.5425432453057146,3.131989965023221,1.8708870482822446,2.9232123160984056,2.5851696438436034,1.8130946118484499,1.9646973616463554,2.5919639544875888,2.247373992948735,2.390227403176083,2.083299795082284,2.361786332960258,2.1535346750657993,2.4100734115473754,2.045699414709591,2.0178868163226293,2.4206742062849544,2.342859044434649,2.377613397013278,2.44372285986994,2.376589157942426,2.051178978621236,2.5220574180639126,2.085350007221714,2.3358973976962703,2.4024024673158797
CT023_ses1,2.588826380608589,3.125301599038305,3.075297182390736,3.240646692768762,2.6711077895199713,2.4611134370559173,2.7186349704931922,2.7640560214296492,3.301257788197072,3.409806541550683,2.686789330605413,2.781608055569462,2.8885292338627906,2.6984596177524227,2.525522164514405,0.0,3.0502253839864943,3.0233790027268816,3.278427447053262,2.3228827438280897,2.8355472536831323,2.6695461911550535,2.968696245262689,2.2257813019450667,1.9207464190153238,2.9623826128754405,2.397740879929979,2.574012407311839,2.5643551548663366,2.6046387525824786,2.4530425296102814,2.907687514283677,2.746442351419838,2.828751742058942,2.3011669573953575,2.194420565950521,2.149247405229597,3.731428476119762,2.8556107915832563,3.240646692768763,2.637628165073762,3.2691179876432233,2.1099715455042634,3.5825581821725447,2.9031401589770427,2.6867893306054107,2.7837602974676083,2.6626256049020105,2.447709469973913,2.631461504723157,2.6943394531764624,3.1341512383219094,2.469886976336244,2.887032734496112,1.9054943057403633,2.4651594654644473,3.1449955623694974,2.5038731037759874,2.397740879929979,2.3856778096074804,2.27979408769334,1.9795487857701166,2.4327562939179312,3.2307524847578164,2.7814450523288388,2.6384013737327843,2.3658027889498547,2.6904080401353254,3.56728411277128,2.9191603481874115,2.8179095447356066,3.229607667330344,3.1985478885808987,2.6701197749645478,3.400087829096995,2.78460884377084,2.3148908537806814,2.70216616517189,2.6454252225357746,2.120667875179757,2.3671354946064267,2.3441216164322642,2.2471419330622524,2.272532449320345,3.1906324885957216,2.9457201418787204,2.6176277817651,3.112401357018163,2.44143345514772,2.9575404484491865,3.3551060793875918,2.7367002431567515,2.001121470514931,2.1558120403724947,3.361365356930017,2.005857962372931,3.1687321010520644,2.9064960219667033,2.651901774225231,2.268477723783576,2.590661621725865,1.8843147118222194,2.2171455209917186,2.693947332439846,2.668825078199275,2.6376389164146614,2.1327510526208773,2.567935260998752,2.822170415750857,2.3197539073065516,2.6063092549404656,2.5770583760180643,1.6883878986728327
CT024_ses1,2.470222403687172,2.736768930317011,1.869276188298832,2.7982598094896116,2.6333999625820215,2.7852610161275075,2.2803876859997425,1.7406264596333891,2.0752265178813865,3.833008737555227,2.5348056677510997,2.4011150216695203,2.158299265468117,1.994833772589446,1.930050798587,3.0502253839864943,0.0,2.8619550739377786,2.5257051286241228,2.314516708993404,2.414388894072856,2.3528263658309747,2.358171740125658,2.0448646166758078,2.608535450453153,2.273279320516008,2.311937867119754,2.222145661476475,1.938938122077641,2.5260164961560507,2.529613813974289,2.7235531436886222,1.8536494185634582,2.1453775459680506,2.08720141642508,3.028720262069284,2.6407547362288066,3.393758098989889,2.6734608238021873,2.7982598094896214,1.9965118708828395,3.085612762724054,2.526126197924202,3.3327016377673284,2.9325701646365725,2.5348056677510993,3.1731573595394242,2.9735015385456016,3.161831538612465,3.056748238838729,2.8666911572918585,2.8433286979450645,2.023414032226104,1.991091569116726,2.4732242015526165,2.506272570224242,2.8356571034628884,2.4795684007181635,2.311937867119754,2.3976136464149826,2.6362543466880495,2.308111475643065,2.401511782983843,1.8735813096745177,2.6817487625470706,3.2399927392493293,2.7393259032626167,2.686908649262164,2.5828411712744406,2.076410273417266,3.071829840598413,2.9446030490696358,3.122536482991981,2.636618684587568,3.19051236797196,2.6982412845010626,2.4297219606210025,2.3899474113043633,2.6398460840081137,2.03221869885384,2.732302982974317,2.987919227924521,1.8932764053079405,2.519660372242623,2.8526746534454785,2.7680545615002563,1.711888093753268,2.4719052274361712,2.8566399879325566,2.2791947724685246,2.501846371457395,2.352087779480198,2.3962219670109746,2.174112583485654,2.383723430572911,2.357815237997925,2.1587467706283867,2.891609990201733,2.582967526484596,1.8726231423134165,2.574308949585405,2.4325714184883274,2.5715066322922397,2.5684070578765623,2.1149886829621036,2.2289906810985882,2.6627399135635605,2.429341348407936,2.6232564930295394,2.5040395953587944,2.4381211550751383,1.9999104509691012,2.726356864960357
CT025_ses1,3.1154194444597305,2.398661572538548,2.857108094830435,2.0849067239652013,1.8323232571689638,2.5622090506383794,2.6589346628823454,2.3913799988252795,2.7761919783770246,3.225217781319579,2.1249564634968756,2.4377874772892727,2.5668771383132847,2.020219351399198,3.1492049441649974,3.0233790027268816,2.8619550739377786,0.0,2.324694851550802,2.8900958212049908,2.4772694972941656,1.975511939635158,3.3978359264009868,2.5783099477919067,2.3354477487763945,2.0324089040248396,2.6788852926119597,2.698614247487908,2.8429040363086,2.439248764293892,3.1882645815743187,1.781983321866371,2.808114646260565,2.898745304956778,2.843521621553996,3.1422536380929706,2.7388167296804764,3.0462790369723787,2.458057052767857,2.084906723965203,2.2239417499199576,2.9871157005565223,2.765997996536093,3.101526396883934,3.3091580472988777,2.124956463496874,2.5212807463357954,2.530319792588013,2.993027836049766,1.9561515482258929,1.9904297715197423,2.8840395786374637,2.568733832227043,2.339194462530832,2.6572094508201367,2.991178252529547,2.9328479027789705,3.1150313042591855,2.6788852926119597,2.2801202421169893,2.6376915681696307,2.89897442593753,2.0594431806445876,2.487467885191728,2.9477542683290534,3.1789832648032874,2.6366786138341545,3.3250206084254503,3.1507340970730766,2.522155897465326,2.2467943217181876,2.428712486311221,2.6872110738532355,1.9728176722141029,3.11208223730184,2.3860131053914255,2.408082432057323,2.3754809859009463,2.18557671888991,1.8156083173504893,2.160015198803444,2.6151767986300163,3.20704791069663,3.1255897588824113,1.4003465258380239,3.42166963188031,2.117145899447727,2.289976625019103,2.6294556524932085,3.1347452898889574,2.141936892986719,3.1812365930784074,2.71226110714413,2.4159486939033257,2.8139499747860284,2.5158173604650385,2.8165133423115076,3.127477497503099,2.8156539179979334,2.5999243397166496,2.8149131144319055,2.5066566216255737,2.474673918956679,2.987984800497637,3.08664540278513,2.192465762462047,2.444879620325557,2.6104358141188193,3.7652121081600325,2.661604425215101,2.077792041947294,2.7629451324247163,2.443265479696813
CT026_ses1,2.9803805689388376,2.4206631313024713,2.225745238637897,2.595064087194275,2.261742283656365,2.5912494275137856,2.755460509362908,2.210321313619919,2.6268132693984865,3.893389258142409,2.385729375244801,2.6767212943493495,2.509722844582411,1.8128862428482089,2.419858844503338,3.278427447053262,2.5257051286241228,2.324694851550802,0.0,2.4445764344661867,2.636990265772431,2.530981535233264,2.7886334082766417,2.3766928898927904,2.327211850360427,2.126714632018791,2.237598456365263,2.6356325023750355,2.2100395226554492,2.509933574565053,2.087739981972118,2.5439704281350695,2.073511620892587,2.620356015399839,2.555408594580563,3.0655572878199515,2.867967581251371,3.200179324245573,2.615283836143512,2.5950640871942725,2.595642196141081,2.7540997209042684,2.6443980039936354,3.3738372755494686,2.411943458593366,2.3857293752447974,2.571793690025807,2.4850250617656306,2.8328369711297747,2.379997635066957,2.6421959267649058,2.5109811787222194,2.388352386986031,2.0287707394299233,2.79877466571068,2.6398741293322545,2.602526024908339,2.7521010374005446,2.237598456365263,2.3450701943824352,2.856308438949814,2.9867446100460193,2.5282575901615854,2.1997586387395787,2.908656444250229,3.200398966657189,2.748068263080377,3.062020111256751,2.6575754225627897,2.179628340871298,2.9049933850063256,2.536128374256344,2.854715536952644,1.877262478725475,3.468385101559015,2.487993465095597,2.5317862851434887,2.5368908404819064,2.331587953414748,2.3349389846624335,2.819607265158898,2.735742265504967,2.9459453206703414,2.4036291801083336,2.6928215001038973,3.1444197036505286,2.1085672725920106,2.122576653661256,3.227894926238037,2.3454919811076906,2.1762118619277486,3.08557638766855,2.4898513066837222,2.339918360839198,2.1961761098029617,2.785294488271113,2.7941909306844503,2.529502304466972,2.6822563633044485,2.5272422866003703,2.4813422740214444,2.677629250675804,2.2082479710050587,2.653933719858004,2.733707424825574,1.7869195332738548,2.54150174593305,2.462462415196804,2.9647425556388596,2.760716177038153,1.6826268721360305,2.542897596407946,2.680624855923141
CT027_ses1,2.289545402308238,3.129033732341714,2.0942022875796202,2.9992882664415443,2.9154419230487303,2.6188920034937078,2.95715865389426,2.049611588591285,2.858317203810785,4.241425597855225,2.773056606929102,2.995102283748958,2.7290697770721604,1.9968428066911372,1.8897970853046886,2.3228827438280897,2.314516708993404,2.8900958212049908,2.4445764344661867,0.0,2.5766435416225133,2.6486313089130915,2.5479597941258088,1.952237217203131,1.8582529980664342,2.595424826577382,2.5166495568931797,2.275974812917101,2.1678386754311036,2.6646934257078736,2.0082648391459745,2.881742487327407,1.8742734521884392,2.4803660260448783,1.8356393257682835,2.415357320821158,2.632682231443241,3.805644266666503,2.9598673496503682,2.9992882664415443,2.4640792843647326,3.114623430913736,2.3496904284766598,3.8567472878985454,2.5219162349752677,2.7730566069291056,2.947148527350406,2.676186012868344,2.4827513124159464,2.873024837421639,3.249847685311432,2.484715005280024,2.4860289574045615,2.378858431354567,2.358831459153404,2.6789608011508035,2.71447746922277,2.3647025288774914,2.5166495568931797,2.2596249371960595,2.39740455373472,2.4562116657101667,2.5586419067781394,2.2460041760506377,2.9555542149628304,3.0726823956012614,2.4692740769181847,2.695240299508871,3.38282582613721,2.312586840118629,3.118456336949086,3.191034802562342,3.2789240821854633,2.356401277531688,3.5981387482510554,2.734113257011419,2.4644565015266915,2.92118751343135,2.4567223689959117,2.3043933157996195,2.9089905883116183,2.4897722130199273,2.1031498486182243,1.8828061028231629,3.233634864228571,2.736463448118215,2.2118805849682723,2.863658377572535,3.2068740776382922,2.204019761025527,2.692928004429047,2.6363602006269526,2.0464194843920134,2.291182378918567,2.6093104129120737,2.194135282449112,2.3974072393081345,2.4732741734444836,2.7058768500395782,2.1216239345032086,2.4736591417149922,2.283539349862606,2.3070707136360458,2.515052226537341,2.2619222570805455,2.2008164420709657,2.4213405685789415,2.532471329741442,2.5585638052713575,2.5384915481588797,2.1831763938796884,2.524224950799409,2.2362214696758045
CT028_ses1,2.1740899033575873,2.1877079497171397,2.7537373885675454,2.2739832961621342,2.629911371742841,2.562271475447885,2.6528520878473256,1.8828798747824382,2.5293467047650737,3.39436999503702,2.4303848303396305,2.7239227294672372,2.529026564322898,2.0697225907196652,2.6646789694183646,2.8355472536831323,2.414388894072856,2.4772694972941656,2.636990265772431,2.5766435416225133,0.0,2.0703787420844497,2.513968764195935,2.460552402716309,2.4485439201985635,2.2753997572882154,1.8307244015381163,2.1993504565741775,2.1603211752445466,2.9077602936004037,2.614506884118237,2.3450309954313866,2.034259531389509,2.5343522156143194,2.260224063696711,2.593226765326565,2.333208143434461,3.3677634252097475,2.6440489534014735,2.2739832961621316,1.8821351372591344,3.092685713272341,2.3127661299378275,3.0972610103937837,2.7007834796309402,2.430384830339629,2.8774787143298806,2.6306863495198773,2.9852462862034272,2.724374970468099,2.7201575637523083,2.6302900201669215,1.8605531126703267,2.0960330668542113,2.370176205463339,2.8202401728406477,3.0774411719387658,2.1447183589248358,1.8307244015381163,2.0971402789872657,2.610424545536545,2.415818959022395,1.96526941434854,2.3424332035201387,2.3055717506154503,2.7035467371531485,2.5395716820923844,2.993799579633996,3.0574091635639027,2.2557387953302674,2.611679913402093,2.4814879651523283,2.8870089987565697,2.2802398688819894,3.256296779058923,2.5893465498425994,1.7670776058904742,2.4383186344461367,2.3308378983707985,2.3768329488131394,1.9841948243144036,2.2478094148795034,2.4488067902276467,2.2336775033567235,2.6453536521788776,2.946759566937499,2.420998708239481,2.2890336006531937,2.717519736859496,2.912314047468673,2.6216699805094956,2.6095263064308285,2.052853085742025,2.0897529045067564,2.436515616658665,2.068137675403752,2.4223167896156657,2.6023531296836095,2.499417164167206,1.943510082746146,2.5565819969281898,2.2780504483208515,2.2703661805546034,2.459708744986055,2.828506994854605,1.955458451344524,1.96680302744427,2.494483921836963,3.0860085513457456,2.21386737658987,2.0607912016775534,2.276319188777162,2.3320655168107693
