,DC1,DC2,DC3,DC4,DC5,DC6,DC7,DC8,DC9,DC10,DC11,DC12,DC13,DC14,DC15,DC16,DC17,DC18,DC19,DC20,DC21,DC22,DC23,DC24,DC25,DC26,DC27,DC28,DC29,DC30,DC31,DC32,DC33,DC34,DC35,DC36,DC37,DC38,DC39,DC40,DC41,DC42,DC43,DC44,DC45,DC46,DC47,DC48,DC49,DC50,DC51,DC52,DC53,DC54,DC55,DC56,DC57,DC58,DC59,DC60,DC61,DC62,DC63,DC64,DC65,DC66,DC67,DC68,DC69,DC70,DC71,DC72,DC73,DC74,DC75,DC76,DC77,DC78,DC79,DC80,DC81,DC82,DC83,DC84,DC85,DC86,DC87,DC88,DC89,DC90,DC91,DC92,DC93,DC94,DC95,DC96,DC97,DC98,DC99,DC100,DC101,DC102,DC103,DC104,DC105,DC106,DC107,DC108,DC109,DC110,DC111,DC112,DC113,DC114
NT075_ses1,-0.0012488612276876684,0.0022864404906924314,-0.002649427046384535,-0.001930830537962245,0.0024927454080105145,0.0013662439140214079,-0.00148174208891286,-0.0005962665655235498,0.00021181611751515923,-0.0011034629378524957,0.00014384590157786036,0.0007740603276208121,-0.0006593503944108424,-2.690350264015247e-05,-0.0012696300020019961,0.00011766041002145914,-0.00041120104082297324,-0.0007660196524201581,0.0009973975448125435,0.0003154047371271828,0.0011142491221295978,-0.0014204369109126654,0.0006105041487703261,0.0002631392210620154,-2.5273319711877974e-05,-0.00020387966695448927,0.0009786578855530647,0.0024675482777062867,-0.0009069456500651455,-0.0005377616266045817,0.002491930839501586,-0.0003066415047753476,-0.0016680071308139209,0.0009499793849837197,0.0009468522427730782,-0.002920965387637144,-0.0010474017007449951,0.000677845967240294,0.0012124626583885666,-0.0019400606800405536,-0.000613379692177829,0.0024991650571536323,0.001644177671280907,0.0005042005848543185,-0.00011479477248791379,0.00018013787674893444,-0.00134196716004012,0.0008720200849849574,-0.0005627866588918689,-0.0003023840809831271,0.0008668053712949527,0.000274868093646845,0.0022762083805940125,0.003566409208994115,-0.0013409010989790316,-0.0014300817655433773,-0.0008926854441218115,0.0022869628503711863,-0.0022162735075386547,-0.0019657588705304877,-5.2435806736250647e-05,1.2183789676298202e-05,-0.004242889572220069,-0.0012240035952081132,0.0004223366966244443,-0.002339024643991433,-0.0025326148383191505,0.0015546892303678775,-0.0005374560882169835,-0.0002192581609640735,-0.0019822473418634194,9.651063566018819e-05,-0.00021482552982249998,8.557686085720092e-05,-0.0008945067757962852,-0.0022626470909542667,-0.0015306887495192207,-0.001250548464084126,-0.0004219891024084847,-0.0009155028412795829,-0.0009248973464660064,0.0009902707709093883,-0.0018475844120948114,-0.0011629367881023968,0.0018439812418851607,0.0005797150428773428,0.0017215180769096124,0.003098869694645312,0.000786802145315936,-0.0010617375430961634,-0.004523521130435915,0.0024537546736114724,0.00069427619184552,-0.0015559820844366769,0.0012566447302237878,0.002605887969599394,4.5007291191072615e-05,-0.00018852792966793055,0.0021236121268405576,0.002485605262046052,0.0010144386515759261,-0.0002466589401911697,-0.0004592496904675392,-0.0027846693607544255,0.001751604044904788,-0.00011057968868326387,-0.0011958256282321856,-0.001258060338237013,-0.00044195703208239234,-0.0009640443791267391,-0.0016146983061302359,-0.0018831869216246327,-0.0017017034339820065,-0.0007784676943231936
NT077_ses1,-0.0018153117495092422,-0.0008334042346547403,-0.00024142291014503386,-0.002974300661810104,0.0015314036867102273,-0.0017203310868505314,-0.0035611369461073477,0.0038920473760949144,0.000962871312660753,0.00024782258029834586,-0.0027086480915879166,-0.00026213728751896514,-0.004211921021108061,-0.0007983863154339238,0.0010964122375025716,0.0014893030909638404,-0.001794790420293354,-0.003762648199886676,-0.0009479215186410543,-0.0038499847161124487,-0.0033168451482286964,0.00038223645493250567,-0.0012451118634542293,0.0014548342321303268,-0.001088991593516781,0.0030696643768956117,-0.0028456002108555108,0.0029694335864190475,-0.00025845552497340843,0.00012839004923705859,-0.0012075098207825433,-0.002545466517885876,-0.0012433022630088772,-0.0015907883427584313,-0.0001917232916578819,-0.0025828740474924273,0.0016671559558797614,0.0011290362274885292,-0.004563058350948444,0.0004618108091457242,0.0018244187487318037,-0.00020455222458574019,-0.0009172674630310952,-0.0015458778696590795,-0.0008562990468933145,-0.00047369835688474635,-0.0030380262762415237,-0.00038905627208060336,0.0016188958681116097,0.001639981608012607,0.0021961070537332037,0.000418701805899233,-0.0016213162000738312,-0.0014526966452608795,0.0017962982838046792,-0.0013525154321740655,-0.004254234257401862,-0.0011561449961027224,-0.0024601421146701907,0.0013910616564561807,0.000513057809609141,-4.433638352688301e-05,-0.0014218717714256557,-0.0008309691812280624,-0.00169441592852473,0.001928939174040181,0.002214168503512638,-0.0018652579537564483,-0.0008778520909808379,0.0019843306635551634,0.0002212530807032436,-0.002435945481050107,-0.00045915494184456965,-0.0032246333945423174,-0.0016488054348154262,-9.136147764968073e-05,-0.0011832764875942287,-0.0001636007384646415,0.00020119273807400525,0.0007755823451862929,-0.0003284113425513807,-0.0011403321975852372,-0.0012353447623457397,-2.5482804002063823e-05,-0.000468833321104703,0.0009070654084954406,-0.0017310563269562931,0.0010917770977198291,-0.0002139570513974077,-0.0003012786315953455,0.0008031768279767157,0.00032088495395695527,0.0003769700018672986,-0.00043704589325942254,0.000481727680582069,0.00043121246681048923,0.001314597038058323,-0.00022196293907339186,0.0011777521105785192,0.0009099936662999851,-0.0008868800298794638,-0.0009139633916119488,0.00011600138923212292,0.0012057697619229136,-0.00039059243846732873,0.0012056029331412323,0.001604132877803577,-0.00018053723287721324,-0.0003898655982142986,-0.0005863979822272066,-7.436567734984081e-06,0.00046893497831455454,-0.0006289276301736463,0.00018426966115343734
NT078_ses1,0.0013979638583778411,0.0007333911241288836,0.0016207655463351925,0.0007985605049020296,-0.0010072471659486432,-0.002391993356023793,-0.00014438783261009995,0.0022310592175294416,0.001528310147480627,-0.00040221110079036366,-0.000941708068692143,-0.0016943425775074543,0.0013743932700991733,0.0016175412592550902,0.0010278277662456481,-0.0002546727624825445,-0.0012952385824890032,0.0013722636473049493,0.0010986149801493837,0.0028232540643561813,0.0004328914001418795,-0.002121039200907705,0.0011252566908592505,0.00010166226880111818,-0.0011608904925430664,0.00030941554995758626,0.0005011989069981085,-0.0011082853786274485,-0.0005199709697760903,-0.0036477440409786394,0.000681436377796319,0.0004905485050484077,-0.0003561808164657652,-9.060190578944259e-05,0.0004165938569531271,-0.0023665100222754116,0.0017008502216978218,-0.0009536085251833224,0.004307293165718315,0.0001771767549501539,-0.0009778346921838258,-0.0012881370212138065,-0.001983721196483578,0.0014614148652610452,-0.0019958802447202365,-0.0011299582878649232,0.0005242347765899592,0.0009372854214498439,0.0014977773193463341,0.0013634898107113694,0.0033618388930961225,9.775013972717996e-05,-0.0008363758258542887,0.0005076231525529341,-0.0005159509923873125,-0.002184139525557239,-0.002509911530585457,-0.00038932944802696,-0.0024711521514472015,3.996259180343942e-05,0.00013585726224348804,-9.811993245861843e-05,-0.0005082767609850633,-0.00015156623870205438,0.00012010113861229831,-0.0007351494685008153,0.0015793873125629937,0.0016067746340651368,-0.004367932028458758,0.0006705110553639501,0.001955183522925172,-2.7143596910545214e-05,0.0029113627798909034,0.0012917201740355682,0.0013456894469461717,-0.00016463496184288478,0.0011661542194616147,-2.9684814906333194e-05,0.0010024920202478529,-0.003416936022991549,-0.00028033634090835743,-0.0013820908691713227,0.0044024276970647935,-0.00199446462510532,-0.0007617702026652137,-0.00028648051588992484,-0.0008451952867896472,0.0011351922956157774,0.0012319277104662534,-0.00025015464528143315,-6.68003335500761e-05,0.0028731206495862427,0.00196762670416495,-0.0003862658870287606,0.0018399770366871143,-0.0016815578531595126,-0.0020643939866424295,0.0002810478423683709,0.0019457964781465496,-0.000589114486839277,-0.000138778156932402,0.00012047173205173343,-0.00039376159214038605,0.0015748773652318213,-0.0015765502918382258,-0.0007554241513288351,-0.0006561584910360061,0.0005719893486182137,0.002483177323526735,0.00029862412091718907,-0.0008001333599718168,0.0018726665379593772,0.0013951178440556559,0.0019011342049216789
NT080_ses1,-0.0007113827215547606,-0.002093748780160079,-0.00014395249989233676,-0.00021639383683753286,0.0013081608594236935,-0.0008286604253694191,-0.0007744360451453642,0.00022267661542507981,0.0009314142728290567,0.003440112494728456,-0.003755254165846185,0.00017743866628024162,0.0017034554767218276,-0.002433940649893279,-0.0004677829859890732,0.001610624262970942,0.0042906956008262635,0.0008034897191153405,0.004352145299165527,0.0020592248668133547,-0.00019414900909764483,-0.00012706397448628473,-0.0021148448629432185,-0.002603356649670522,-0.004065659483720205,-0.00033902325208577856,-0.00019648203468974112,0.0027093048168521407,-0.0014345453928750205,0.002201674488003137,-0.0024290100907906472,0.0018027942235611066,-0.0026575867955183317,0.0027738909241290977,-0.0020724496565417043,0.00019000470244773666,-0.003202410888902547,0.0008596216097685518,-6.609847962536558e-05,0.0029029258234316204,0.0033219548268099445,-0.0030650359924150913,0.002940727107496645,0.0009603302520435525,0.00014354889881419952,0.0015543828716781025,-0.0011823551796739085,-0.0011281522659737336,0.0013268692475998777,-0.002968328262416696,0.0017385031056926055,0.002144364041586829,5.152774047391146e-05,-0.0003436781808757974,-0.0001432968450547965,0.0011759662279709209,-1.483306270524217e-05,0.0015072766012858532,0.0004545254906045987,0.002521517363076587,-0.00036746394011234436,0.00011986976273865392,0.000756529474458772,0.0022178664021269227,0.002822537810630437,-0.001266086438301033,0.000588170170495372,-0.0005891714781556595,-0.0025650465697125684,-0.0018823249853841739,-0.00019673201925097026,-0.0020272616772040214,-0.0017543192748094545,0.0019822444025495447,0.001230998291562497,-0.0011105198742700892,0.0023018971955353442,-0.0014267481739595256,0.0007816399180055629,8.84337175343513e-05,-0.0001868013008552025,-0.0007965931748258297,-0.00012049799804603869,-0.0020903146144908543,0.0010119279013547796,-0.0015155669047385678,-0.0014715472264487741,0.0004331752267045327,-0.0005566292892861531,0.0005233829802585147,-0.000566096773711131,-0.0007103513536381037,0.0009358634733066611,-0.001226542896850578,0.00027847329435965867,0.0018568622005592152,0.0009966482910977663,-0.00023854081953565722,-0.0007784495265407545,0.0007837675763597797,-2.3013044731016818e-05,0.00011390317915967903,-0.00026600518289795377,0.001357047140542538,0.0005813129037564353,0.0006741948707911603,-0.000553269075914824,0.0017847019023484764,-1.4753548563376189e-05,0.00020996210622240395,0.0008352328235250601,-0.000836673649483513,-9.046854222088484e-05,0.0006612166712244012
NT081_ses1,0.003193131027643912,-0.004806294145567658,0.0014670316209898168,0.0002648259021344744,-0.00029337916567712526,0.00232710213782444,0.0027016284919088264,-0.00048284509567611696,0.00015200734505929912,-0.0006068361560305765,0.00018369730191335762,0.0014685337632947646,-0.0010098757554659222,-0.0011195500930807488,9.99654454386592e-05,-0.0017902547842377915,-0.0027381302513408545,-0.00038073226094100687,-0.0005052612768501351,-0.0030399051829754923,-0.0017793837443795329,0.0031615645537509483,-0.0016929356245909339,0.0010432380170400084,0.0002644321356551775,-0.0016004874630431575,-0.0005589887066719565,0.0009118262127904048,-0.001610131618426477,-0.00026305674974565007,0.00036453327288406636,-0.0007600298426765879,0.00030394538510966347,0.0013780214947869843,-0.0014126140541966248,-0.004160784797254458,0.00300197654585845,0.00015810428645346948,0.0024848208520328813,0.003015529507732877,0.0025123802197638367,0.0012970818486804155,0.0008375038866444137,8.206660397544126e-05,-0.004075734088443773,0.0011330756200423407,-0.0017349921005462448,0.000974556721329597,-0.0009671171569170666,-0.002041215729007991,-0.00020325499745610473,-0.0008372020561313353,0.00022604572809422865,0.00031290916975550235,-0.0013998321597963105,-1.0785831247728154e-06,0.0011129487550824379,0.001388566012319626,0.0012470721851237003,-0.0015020627479520436,-0.0012348552868513003,0.0009806036392170773,0.0029338464665684435,0.0011917301790401338,6.2534963525853e-05,0.0014220477391933108,-0.0014797813011866235,7.946479350367781e-05,6.052344959428525e-05,-0.0017307386436556857,0.0006665474678685691,0.001031089058819964,-0.0003424994108696419,-0.0007592044251898517,0.00243141259142579,-0.00187123586989002,-0.004535201111569671,-0.001365049883952459,-0.0018156019565898679,-0.0033747029924728203,0.0008273127098166628,-0.00016238681884583615,-0.0013396572770071414,0.0003635141797408699,9.432626098000997e-05,-0.0018871536310063417,-0.0035759789710882914,-0.0008602407912392669,0.0027217482613858517,0.0004753188469170994,0.0005367283760910198,0.002150106970041069,-0.0009170929782637481,-0.0001933395475915107,-0.0001343665688611183,0.0008046167747540689,0.00010182313660859814,0.0009373305673252661,-0.0005763042905448839,-0.001480485802145449,-0.0005104485019676287,-0.0004880740692945231,0.0016802361992286595,0.0005104287670638885,0.0006591853967838673,-0.00037581395457755666,-0.0008145420689025393,-0.0009742841575815845,0.00014374980944921218,-0.0015259799604248397,0.0008042057704337483,0.00023482964099631265,0.0014232562459398134,-0.0008292418584030211
NT082_ses1,-0.003027497166368298,0.0031651181558707635,0.0007221051344665016,0.0015594769650035026,-0.001241339042173369,0.0005021020571010375,-0.001300864671198272,0.0007807462743412199,0.0009923571778171405,0.0013285405321444195,0.003962632299948688,-0.00028079043830279694,0.0020154764310530184,0.0027259520057038994,0.003536127853345531,0.0021579563308307126,0.0022149895731388473,0.0014517362060757328,-0.002745719139415412,0.0012686682139009147,-0.0016425918029815045,0.004285271264297262,-0.0020365733479177184,-0.00017099487235862574,-0.0010593221516176448,0.0024484963242418045,0.0024450091855025063,-0.0015593069347844292,-0.0005757259470401606,0.0024129379141201333,-0.004400176121387978,0.0011985242652046424,-0.0007490850764888234,-0.0019091673309712324,-0.002105028917664944,-0.0025914867764060905,-0.0006672884214971729,-0.0006880853834164901,0.0025098596135420584,-0.00019006204227591322,0.001848485760349051,0.002827590796049363,-0.0017356402807780073,1.9433797919992308e-06,0.0012108797263137864,0.0016368461556222726,-0.0031354326117755803,-0.00027076931591358844,0.0018138852155325663,0.003047073683964906,-6.83925557966606e-05,-0.0014455948169146036,0.0037340449420304868,-0.0010012814237910265,-0.002311235695334759,-0.00028838140743504305,0.00033638289164754945,0.0026243092692601537,-0.0004921658814579978,0.00021517315498202904,-0.00016653090694419435,-0.002169609561208839,-0.0007675119567732729,0.0010899144802220802,0.000612140651288727,0.0003745068880359616,0.0016566794881247284,9.901610418777135e-05,-0.0001643780209942519,0.0007204840609946814,0.0023692831050850047,0.004251283811540604,-0.00020490582570687166,0.001321141235301262,-0.0016018998564937218,0.00043825953895643296,-0.0013719229829828052,-0.0015390814635859054,0.0007364104446360466,0.0008607283879891177,-0.0019483911471634197,-0.0004037904542870605,-0.001354380078506564,-0.0005600310926475967,-0.0002076464410315518,0.0016602400498258046,0.0007625437919901982,0.0003991929325214662,0.0014086083149561493,-0.0013043892149046182,0.00017155708412558304,0.0007681321034577355,-0.0014335994124507322,-0.0005217060935621762,-2.4149465572329284e-05,-0.0007097040480671203,0.0008286679745638891,-0.0004356791459410949,-0.001388004006709955,0.0008106778015915857,0.0006338781340397242,-2.394947030799894e-05,0.00044668589115677175,-8.798703206289194e-05,-0.0011987520412929536,3.380779752349019e-05,0.0013980769376153944,0.0013109249043297085,-0.0002443959194863964,0.0003206813435596306,0.001688825656192006,-0.0005204687591774335,9.683895485918185e-05,0.00020038646943429283
NT087_ses1,0.0002195945159821834,-0.00014664990951581447,-0.0036578178256284556,0.0023123743333104984,0.00015524138084200355,-0.00016602556717230116,0.00045891303824387175,-0.00025455998003737467,0.001838111847189999,-0.0027398974418994682,0.0009676253477959763,0.0023377890541464606,-0.0011614457232530409,0.0017932017092066467,-0.00011211242638331495,-0.0008560468213938265,0.0007866637922448289,0.0005919930745428722,-0.001218039275551746,0.00162245773320197,-0.0009132660464484778,0.0015194804930742248,0.0007899811314462498,-0.0007255429681823633,-0.0024917019072520506,0.0028090751175318994,-0.0005760170556080996,1.828158507528528e-05,0.0019440506702162266,-0.0012353033386713343,-0.0009935894471309315,0.0007924333372396634,-0.0023244011817638165,7.728774726178651e-05,0.001631911060922145,-0.0001908289038896569,0.0012758661103004815,4.36239797393757e-05,0.000139770078826196,-0.001387497862627824,-0.00013380650366092976,0.0019945588225033263,-0.001016334325332354,0.0012064934903783565,-0.0012732949944526156,-0.004395694547558855,-0.0016657081285585706,-0.001239938533021982,0.0005509593109971453,0.0012391345141499841,0.0019044889534980734,0.001232564579116492,2.5245890757684626e-05,-0.0008550916502529329,0.0008432593685033258,0.0027483748021915884,0.0019190088229844014,-0.00048416160599545026,-0.0006850959884024404,0.0011024785330744896,-0.000609589701741096,0.002154995562689928,0.0009440677065217492,-0.0007251595389735017,-0.0007646393056118115,-0.00162073240530548,-0.001780380427370736,9.234395923545698e-05,-0.0002902443456292381,0.00023536964376845627,0.0024188360175254444,-0.0018410285389464142,-0.0006185133621446428,0.001697594596886897,0.002579131545214912,0.0028726061125800293,-0.0005628292142980415,0.0007147963746299741,-0.0012185704956709424,-0.0006003400052358165,-0.0005150655613620569,-0.0017648079685767277,-0.001872716095509588,0.0020113055701804186,-0.00024452897304543317,0.00015629697748296222,-0.00024142329493567036,0.000313070274141502,-0.0021311664718970166,0.0041279114569985585,-0.003765389491552764,0.00010356766843142141,-9.18506727640447e-05,0.0003409830906232322,-0.0011682948314050395,0.0003883851365894523,-1.2002326167291168e-05,-0.001568539799093792,-0.0015191852469670169,0.0011202464484405467,0.00016408862516663046,0.0019551774014989073,0.0007339804516353927,0.001533386504610683,-0.0002596535241827651,0.003387158130606083,-0.001528269073166439,-0.0028781967025533605,-0.0005560273867430962,0.0026060102008547575,-0.00022681666378347794,-0.0002917708473531148,0.0017262577016587501,-0.00022811443144652298
NT088_ses1,-0.0011481131096735746,0.002328070784664875,4.466812413175969e-05,-0.0034409922700275714,4.118654762901927e-05,0.0018618549278706363,-0.00010620260293550722,-0.0018787245787147576,0.0006230650683336556,-0.00024783295686207825,-0.0008871736269061345,0.00010399589735511346,-0.0003817959045488964,0.0006828756482987078,-0.00014341994021464566,-0.0023164930978514502,0.0010242978038573053,0.0002809657460967474,0.0005316446326228064,0.0010486823154259638,0.001121827913288086,-0.0021079940817476006,-0.002106059210348012,0.000549789570450201,-0.0017925073232553195,0.001008648108667916,-0.00010233933655843245,4.024494851931087e-05,6.185808279953835e-05,-0.000414880287961149,-0.0019103743674558698,0.000212678004349556,-0.0012474914876341593,-0.001674202742914036,-0.00011894101658880512,-0.0016396033809884844,0.0025633179246359614,-0.0009735458841563328,-0.0007288853282578786,-0.0016219995781949653,-0.0007966269842886429,-0.00037172031770766874,-0.0024928393100119074,0.0008323965216198198,0.0020471175959413408,0.0007677981143188866,-0.0006754447590646536,-0.000570504006973622,-0.0013158898060175112,-0.0027911396635863584,-0.003107305181602959,0.0005564965021978809,-0.001937040595044544,0.00010613696210740546,0.0003515214855729799,0.0003325557262883122,-0.0013350570638017351,-0.0011938125965232074,0.0020128360906142436,-0.0010604971885707134,-0.0011045625595581703,-0.0015466247225223338,0.0015858157583099294,-0.0018114264499892072,-0.003566322360127483,-0.0032248767173058885,0.0002825703092714981,0.0016321050173444679,-0.002556878117717455,-0.0019830504500899996,0.001296801888980992,-0.0011982802125542428,-0.0006007934233158492,6.368252201525781e-05,-0.001485637543365252,0.0007511366849520853,-0.0007928181340706073,0.00028738466276650537,-0.001226668587907719,0.0022562280185287795,0.0022101146413687836,-0.0004682985220657872,0.0010900072320563301,-0.0005458763287822868,-0.0035591194988482244,-0.0011502630759510624,-0.0011995611093925018,0.0013188431665721572,0.0015308455843404654,0.0006918608022387168,0.0018946995309123604,0.0008710530250441132,-0.0014296926014829635,-0.0012072360738688678,-0.0021862663756751217,0.0004725026510831505,0.0016987925871513462,0.0008227785170846788,0.0012769814193229869,0.002386846239817683,0.0035577841908082638,0.0014804977532498066,-0.00023787130127082847,-0.0012516290319160642,0.0017071999540090848,-0.0023259034240464102,0.0003186205344726582,0.0012899647151030605,0.0007867363441453231,0.0011805193512278872,0.00111337257435321,-0.0015067625946250142,0.0029504213657070844,-0.0012243085411624947
NT090_ses1,-0.003920970675079461,5.9557136790627435e-05,-0.0034546423086504806,0.001779865092434707,0.0006419924823741696,-0.0006895417311314129,0.00093442554474124,0.002478162704530119,-0.0010366564326829756,0.0010986796944070347,0.0023848871420145204,0.0014739446636873714,9.661588210520508e-05,0.0006380865102617269,-0.0006770167591940595,-0.00030555108530079176,0.0014148535701405643,-0.0010540668975161742,0.0012331681428734268,-0.0019217205944708391,-0.000498017029804273,-0.0022056009617115926,-0.0018972267940508614,0.004016495625439732,0.0028245549772929765,0.000647080378378169,0.0020223339935882623,-0.0031197902632487977,0.0021406250016532723,-0.0015960651619452704,-0.0031597362900560384,0.0014109568540311868,0.005427951499702784,0.0038985420638487154,0.0016414603078845516,-0.002670567036292471,1.9928504775851556e-06,-0.0013866498089344103,-0.0037176356391436585,-0.00021819475315567441,0.00013034294521744192,-0.001869791722616158,0.002675284317776429,-0.0012510561637431063,0.0005063276987469482,0.0006112179643860879,0.00011263929347225393,0.00189098776874574,0.001044358899949084,0.0018340601522912974,0.0011268656941188417,-0.0004439712662431164,-0.0011875970422612176,-0.00038033640278834353,-0.0019569214645226776,-0.002057158549682154,0.002315458191709256,0.00047461954527881783,0.0016935086324036419,0.0009845923032150991,-0.00031033274201151264,-0.0013523669743839859,0.0008811797990830694,0.0003022565175333722,-0.001169691541482587,0.00027517468103604916,-0.002888150561687772,0.0022447561292347276,-0.0009070979163092467,0.0001519299386158125,-8.752679958485572e-06,-0.0006154012327514905,-0.0008206967656889507,-5.668166997674969e-06,0.0008149159477072373,-0.0027778458073506895,0.0014866743261708845,-0.0014725408559167256,0.0011094499917664819,0.0013519013532416841,0.0031605887306995145,-0.0018147436374912661,0.00024248305474638038,-0.0025938396515585325,-0.00087708281909992,0.001512257594392225,0.0005957754356087387,0.0013829357573529146,0.0005122524045730226,0.00283753933573011,0.00032263166802844466,0.00041394997301722283,-0.000223418200278865,-0.0018538257445810254,-0.0008611134500132391,-0.0005928712076148604,-2.9942414376723285e-05,-0.0018572128671901834,-0.0008787305102489759,-0.00035570416449119365,-0.00033863630141776343,-0.0012838972644723782,0.0004900184278740709,4.457781318217743e-05,-0.0007025711789241968,0.0004871188736328292,-0.00012717125589726798,-0.0012229130114970609,4.067001374489456e-05,-0.0005082318887150813,-0.0009810529232393856,0.00039119754666103537,-0.0001233606054061082,7.43973300732423e-05
NT093_ses1,0.0018537490782026785,-0.001329025781659172,-0.0005237126350161438,-3.258739221732523e-05,-0.001633651182873591,0.0006092857047239465,0.0010191084633641508,-0.0015879597626080658,-0.0027988333603929725,0.0010938701169686423,-0.0013193073844536011,0.0009496223872533845,-0.0012872855424738716,0.0005951715965409601,0.001224052246172846,0.00145055726057339,0.0026471384381154435,0.0005974624016024595,0.0004825801602197064,0.0001508148148528742,0.0011047785730714773,0.00018580085629897025,0.004189780639776187,0.0005742818017536231,0.0019744754503935695,0.0015073544041709866,-0.0041284994597426475,0.0010570848726053925,0.003036519001393566,-0.0017634073418915132,-0.0007468095098525956,0.0007177139251980441,-0.00019479354737840466,-0.001238593525786682,-0.0015491170799607976,-0.0004072262750526909,-0.0009930477184686166,-0.0016610235319358606,0.0004257169930538952,0.0016889129690117282,0.002756181756601209,-0.00022061821335358193,-0.0005780778102694267,4.882284744798588e-05,0.0015941998041638953,-0.0004198992198502529,-0.0011571026535868285,-0.0036385134073169383,0.0008558581453062862,-0.0029246864594347963,-8.611885703445453e-05,-0.00036596245394605187,0.0016621592719544185,0.00033948907623574884,-0.0020680717634815235,0.0011589701849114697,6.427683684846163e-05,0.0004785519316496502,-0.0005500150224930092,-0.0017296059689640862,0.001015214987657462,0.0013074704292421221,4.659009194801787e-05,-0.0015543371326626147,0.00023378347410528188,0.000508839956999943,0.00109482363060386,0.0009972770865160924,-0.0007584805717717334,0.0010875026163332609,-0.0013520204818672458,-0.001695122355112774,0.0015775647098819569,-0.0008421253169751747,-0.0024001835155476607,0.0013598081627709327,-0.0014306678429312784,-0.003276170061750465,-0.0008528949593042359,0.0027500451481626657,-0.0003383768281296003,-0.0008028191702765214,0.0013949372027672858,-0.001047086996281059,0.002038187442436674,-0.0015610366737989969,0.002106019808968551,0.00041320670571008667,0.0011333040093443345,0.003925613613713916,0.0005315500612218853,-0.0007128885516280587,-0.0002983380758148607,-0.000176557781917402,0.0011200310835795626,-0.00015723734091745845,-0.0013724877496875637,0.0017206609280803714,7.681626642902869e-05,-0.0021880016718687865,-0.000571223814713016,-0.0005609902383000641,-0.00048446098611352984,-0.003690333703059572,-0.003618643434998776,0.0004918687807979641,0.00046881743306643824,-0.001973843495081556,0.0016305308828074496,-0.0013681895604575431,0.00048526303219640265,0.0003136744064353542,0.0010839193084982517,-0.0005024166568018073
NT096_ses1,-0.0017828178212902798,-0.0050989675136831215,-0.0018785212230859787,-0.00026278151871525783,-0.0011224944615630286,0.0013187389761445127,0.0003397355776178756,-5.828018443197183e-05,-0.0002003540596558623,0.0001830501967182986,-0.0013707824089765862,0.0015920939469765505,-0.003985716483240736,0.00047403492426796974,-1.8515002312790704e-05,-0.002309841684397469,0.00017174821906587007,-0.0010168783354381583,-0.004114585696048302,-0.0018879311481716766,0.0007668742695055947,-0.0007756225016480594,-0.0029791487428959852,0.0016222756760155927,0.0019186515991680537,-0.0007779239729434818,-0.002635478784600515,-0.0044287169434271125,0.0015953736320930493,0.0022407728096030385,0.0015529786821438854,0.001587760144721562,-0.002712301397078991,-0.0017537425595333597,-0.001989864738066864,-0.0009244671824036385,-0.0025713792174090274,-0.0006990169551071483,0.0022807377587357384,0.000921208420417904,0.0009300599715501866,0.00022523223862761296,0.001416754763365309,0.0008670000426635051,0.0008556508319950174,-0.001046354883432498,0.0011397240918861616,-0.0002983874439411557,0.002746495810402494,0.0013131998412059824,-0.00015089167303292296,0.0014660802288546085,-5.405146082310412e-05,0.0010301922802584483,0.00040046230159552967,0.0015477698957631757,0.001253425010883632,-0.0013134421746246766,-2.9570315519708403e-05,-0.0009741922750181862,-0.0015751339355531272,-0.0006853985047360622,-0.0042590074146423886,0.00014483705144138347,0.0015723188879975983,-0.000534105806113223,0.0018999206434154614,0.00029332220187447075,-0.0026260906731746764,0.0013826046689026739,-0.0014213051093886408,0.0003041078937720238,0.0009228834621790771,0.0016038963967420431,0.00010958132099553649,-0.0014330548333524804,0.002254910241515925,0.0040022922441122445,-0.0014926627767032677,-0.0006784926365704099,0.0029785355597086016,-0.0007086754107466682,0.0015062309576903891,0.0018167379567471545,0.0018947880624510323,-0.0011114743964954934,0.0003848765336850138,0.0013761062647702372,0.0006180945966757506,-0.002411094911787697,0.0005334167923349457,0.00036570662121964114,-0.0005782397020751258,-0.0006324778521707706,-0.0023368319117511535,-0.0010344846897572882,0.0010278190862813936,0.0003888495874897501,-0.0013957442699645938,-0.0003445094450809119,6.824915995699359e-05,-0.0010221211288126524,0.0008606967352556775,-0.0006352859711276787,0.0011526083700738408,0.0014907144464914848,0.0006095209717308867,-0.0003477570204234479,-0.00040023631419428804,-0.0002509450816454565,0.0003833452364892736,-0.0008884802563210763,0.001005843544954591,0.001440006402935329
